エリア,世帯,トリップ,出発時間,到着時間,代表交通手段,交通モード,移動時間,,,,
872,1,1,0,0,0,0,2,,,,
872,1,2,0,0,0,0,2,,,,
873,1,0,0,459,0,0,3,,,,
873,1,1,0,0,0,0,3,,,,
873,1,2,0,0,0,0,2,,,,
874,0,0,0,0,2,2,4,,,,
874,0,1,0,0,0,0,1,,,,
874,1,0,0,535,0,0,3,,,,
874,1,1,0,0,0,0,3,,,,
875,0,0,0,519,0,0,1,,,,
875,0,1,0,0,0,0,1,,,,
875,0,2,0,997,0,0,1,,,,
875,0,3,0,0,0,0,1,,,,
875,1,0,0,0,0,0,2,,,,
875,1,1,0,0,0,0,2,,,,
875,2,0,0,395,0,0,1,,,,
875,2,1,0,0,0,0,1,,,,
876,0,0,0,0,3,3,10,,,,
876,0,1,0,0,0,0,3,,,,
876,0,2,0,0,0,0,3,,,,
876,1,0,0,489,2,2,12,,,,
876,1,1,0,0,0,0,1,,,,
876,1,2,0,0,0,0,2,,,,
876,2,0,0,522,0,0,3,,,,
876,2,1,0,0,0,0,3,,,,
876,2,2,0,970,0,0,3,,,,
876,2,3,0,0,0,0,3,,,,
877,0,0,0,448,0,0,2,,,,
877,0,1,0,0,0,0,2,,,,
877,1,0,0,514,0,0,2,,,,
877,1,1,0,0,0,0,2,,,,
878,0,0,0,395,0,0,3,,,,
878,0,1,0,0,0,0,3,,,,
878,0,2,0,0,0,0,2,,,,
880,0,0,0,521,2,2,8,,,,
880,0,1,0,0,0,0,2,,,,
881,0,0,0,481,0,0,2,,,,
881,0,1,0,1274,0,0,2,,,,
881,0,2,0,0,0,0,3,,,,
881,0,3,0,0,0,0,3,,,,
882,0,0,0,505,0,0,2,,,,
882,0,1,0,0,0,0,2,,,,
882,1,0,0,0,3,3,10,,,,
882,1,1,0,0,0,0,2,,,,
882,2,0,0,400,3,3,10,,,,
882,2,1,0,0,0,0,2,,,,
882,3,0,0,405,3,3,10,,,,
882,3,1,0,0,0,0,2,,,,
882,3,2,0,0,0,0,2,,,,
882,4,0,0,434,3,3,10,,,,
882,4,1,0,0,0,0,2,,,,
883,0,0,0,537,0,0,2,,,,
883,0,1,0,0,0,0,2,,,,
883,1,0,0,493,0,0,2,,,,
883,1,1,0,0,0,0,2,,,,
884,0,0,0,0,0,0,2,,,,
884,0,1,0,463,0,0,2,,,,
884,0,2,0,0,0,0,2,,,,
885,0,0,0,0,1,3,1,3,2,2,2
885,0,1,0,0,0,0,1,,,,
885,1,0,0,0,2,2,8,,,,
885,1,1,0,431,0,0,2,,,,
885,1,2,0,0,0,0,2,,,,
885,1,3,0,0,0,0,2,,,,
887,1,0,0,482,0,0,2,,,,
887,1,1,0,0,0,0,2,,,,
888,0,0,0,0,2,2,4,,,,
888,0,1,0,0,0,0,1,,,,
889,0,0,0,0,2,2,8,,,,
889,0,1,0,477,0,0,2,,,,
889,0,2,0,0,0,0,2,,,,
889,1,0,0,529,2,2,8,,,,
889,1,1,0,0,0,0,2,,,,
890,0,0,0,523,0,0,2,,,,
890,0,1,0,0,0,0,2,,,,
890,1,0,0,497,2,2,12,,,,
890,1,1,0,0,0,0,3,,,,
890,2,0,0,450,2,2,4,,,,
890,2,1,0,0,0,0,1,,,,
890,2,2,0,0,0,0,2,,,,
891,0,0,0,464,3,3,5,,,,
891,0,1,0,0,0,0,1,,,,
892,0,0,0,444,0,0,2,,,,
892,0,1,0,0,0,0,2,,,,
892,0,2,0,1006,0,0,2,,,,
892,0,3,0,0,0,0,2,,,,
892,1,0,0,514,2,2,12,,,,
892,1,1,0,0,0,0,3,,,,
894,0,0,0,427,0,0,2,,,,
894,0,1,0,0,0,0,2,,,,
894,0,2,0,0,0,0,2,,,,
895,0,0,0,444,0,0,2,,,,
895,0,1,0,0,0,0,2,,,,
895,1,0,0,521,2,2,4,,,,
895,1,1,0,0,0,0,1,,,,
895,1,2,0,0,0,0,2,,,,
896,0,0,0,0,2,2,12,,,,
896,0,1,0,0,0,0,3,,,,
896,0,2,0,501,0,0,2,,,,
896,0,3,0,0,0,0,2,,,,
897,0,0,0,0,0,0,2,,,,
897,0,1,0,0,0,0,2,,,,
897,0,2,0,0,0,0,2,,,,
898,0,0,0,0,0,0,1,,,,
898,0,1,0,0,0,0,2,,,,
898,1,0,0,410,0,0,2,,,,
898,1,1,0,0,0,0,2,,,,
898,2,0,0,503,0,0,2,,,,
898,2,1,0,0,0,0,2,,,,
898,3,0,0,512,2,2,8,,,,
898,3,1,0,699,0,0,2,,,,
898,3,2,0,1306,0,0,2,,,,
898,3,3,0,0,0,0,2,,,,
898,4,0,0,504,3,3,10,,,,
898,4,1,0,0,0,0,2,,,,
899,0,0,0,448,2,2,8,,,,
899,0,1,0,0,0,0,2,,,,
899,1,0,0,391,2,2,8,,,,
899,1,1,0,0,0,0,2,,,,
900,0,0,0,479,0,0,2,,,,
900,0,1,0,0,0,0,2,,,,
900,1,0,0,493,0,0,2,,,,
900,1,1,0,0,0,0,2,,,,
901,0,0,0,504,2,2,8,,,,
901,0,1,0,0,0,0,2,,,,
901,1,0,0,410,2,2,8,,,,
901,1,1,0,0,0,0,2,,,,
902,0,0,0,0,0,0,2,,,,
902,0,1,0,497,0,0,2,,,,
902,0,2,0,1032,0,0,2,,,,
902,0,3,0,0,0,0,2,,,,
902,1,0,0,492,1,3,1,3,1,4,1
902,1,1,0,0,0,0,2,,,,
902,1,2,0,0,0,0,2,,,,
902,2,0,0,485,2,2,4,,,,
902,2,1,0,718,0,0,2,,,,
902,2,2,0,1145,0,0,2,,,,
902,2,3,0,0,0,0,1,,,,
902,3,0,0,423,2,2,8,,,,
902,3,1,0,0,0,0,2,,,,
903,0,0,0,512,0,0,3,,,,
903,0,1,0,0,0,0,3,,,,
903,1,0,0,416,2,2,8,,,,
903,1,1,0,0,0,0,2,,,,
903,1,2,0,0,0,0,2,,,,
904,0,0,0,431,0,0,1,,,,
904,0,1,0,0,0,0,1,,,,
905,0,0,0,404,0,0,2,,,,
905,0,1,0,0,0,0,2,,,,
905,1,0,0,393,2,2,8,,,,
905,1,1,0,0,0,0,2,,,,
905,1,2,0,0,0,0,2,,,,
906,0,0,0,0,1,3,1,3,2,4,2
906,0,1,0,0,0,0,2,,,,
906,1,0,0,508,0,0,2,,,,
906,1,1,0,0,0,0,2,,,,
906,2,0,0,392,1,3,1,3,2,2,2
906,2,1,0,0,0,0,1,,,,
907,0,0,0,525,3,3,15,,,,
907,0,1,0,0,0,0,3,,,,
907,1,0,0,470,3,3,10,,,,
907,1,1,0,0,0,0,2,,,,
908,0,0,0,438,0,0,2,,,,
908,0,1,0,0,0,0,2,,,,
908,0,2,0,0,0,0,2,,,,
909,0,0,0,0,1,3,1,3,1,4,1
909,0,1,0,0,0,0,2,,,,
910,0,0,0,0,0,0,3,,,,
910,0,1,0,0,0,0,1,,,,
910,0,2,0,0,0,0,2,,,,
911,1,0,0,530,0,0,2,,,,
911,1,1,0,682,0,0,2,,,,
911,1,2,0,912,0,0,2,,,,
911,1,3,0,0,0,0,2,,,,
912,0,0,0,0,1,3,1,3,2,4,2
912,0,1,0,479,0,0,2,,,,
912,0,2,0,0,0,0,1,,,,
912,0,3,0,0,0,0,1,,,,
913,0,0,0,462,0,0,2,,,,
913,0,1,0,0,0,0,2,,,,
913,1,0,0,464,0,0,1,,,,
913,1,1,0,0,0,0,1,,,,
913,2,0,0,493,2,2,8,,,,
913,2,1,0,0,0,0,2,,,,
913,3,0,0,447,1,3,1,3,2,4,2
913,3,1,0,0,0,0,2,,,,
913,3,2,0,0,0,0,2,,,,
914,0,0,0,430,0,0,3,,,,
914,0,1,0,0,0,0,3,,,,
915,0,0,0,465,0,0,2,,,,
915,0,1,0,0,0,0,2,,,,
916,0,0,0,428,0,0,1,,,,
916,0,1,0,0,0,0,1,,,,
916,0,2,0,0,0,0,2,,,,
916,1,0,0,446,2,2,12,,,,
916,1,1,0,690,0,0,2,,,,
916,1,2,0,1088,0,0,2,,,,
916,1,3,0,0,0,0,3,,,,
917,0,0,0,426,0,0,1,,,,
917,0,1,0,0,0,0,1,,,,
917,0,2,0,0,0,0,2,,,,
917,1,0,0,447,1,3,1,3,2,4,2
917,1,1,0,0,0,0,2,,,,
918,0,0,0,0,1,3,1,3,2,4,2
918,0,1,0,0,0,0,1,,,,
918,0,2,0,0,0,0,1,,,,
918,0,3,0,0,0,0,2,,,,
918,1,0,0,495,1,3,1,3,2,4,2
918,1,1,0,0,0,0,2,,,,
919,0,0,0,416,2,2,8,,,,
919,0,1,0,0,0,0,2,,,,
919,1,0,0,500,3,3,10,,,,
919,1,1,0,0,0,0,2,,,,
920,0,0,0,441,1,3,1,3,2,2,2
920,0,1,0,0,0,0,1,,,,
920,0,2,0,0,0,0,2,,,,
920,0,3,0,0,0,0,2,,,,
920,1,0,0,449,0,0,1,,,,
920,1,1,0,0,0,0,1,,,,
920,1,2,0,0,0,0,2,,,,
920,2,0,0,0,2,2,4,,,,
920,2,1,0,0,0,0,1,,,,
920,2,2,0,0,0,0,2,,,,
920,3,0,0,522,1,3,1,3,2,4,2
920,3,1,0,0,0,0,1,,,,
920,3,2,0,0,0,0,3,,,,
921,0,0,0,496,0,0,2,,,,
921,0,1,0,0,0,0,2,,,,
921,1,0,0,523,2,2,12,,,,
921,1,1,0,0,0,0,3,,,,
922,0,0,0,0,1,3,1,3,2,4,2
922,0,1,0,0,0,0,2,,,,
922,1,0,0,485,2,2,8,,,,
922,1,1,0,0,0,0,2,,,,
923,1,0,0,456,2,2,12,,,,
923,1,1,0,0,0,0,3,,,,
923,1,2,0,1237,0,0,3,,,,
923,1,3,0,0,0,0,3,,,,
924,0,0,0,487,0,0,1,,,,
924,0,1,0,0,0,0,1,,,,
925,2,0,0,458,2,2,8,,,,
925,2,1,0,0,0,0,2,,,,
925,3,0,0,459,2,2,8,,,,
925,3,1,0,0,0,0,2,,,,
926,0,0,0,405,2,2,8,,,,
926,0,1,0,0,0,0,2,,,,
926,0,2,0,0,0,0,2,,,,
927,0,0,0,512,3,3,10,,,,
927,0,1,0,0,0,0,2,,,,
927,1,0,0,530,2,2,8,,,,
927,1,1,0,0,0,0,2,,,,
927,1,2,0,0,0,0,2,,,,
929,0,0,0,0,0,0,1,,,,
929,0,1,0,0,0,0,1,,,,
929,0,2,0,500,0,0,2,,,,
929,0,3,0,0,0,0,2,,,,
930,0,0,0,0,1,3,1,3,2,2,2
930,0,1,0,0,0,0,1,,,,
931,0,0,0,0,2,2,4,,,,
931,0,1,0,0,0,0,1,,,,
932,0,0,0,0,2,2,8,,,,
932,0,1,0,0,0,0,2,,,,
932,0,2,0,0,0,0,2,,,,
932,1,0,0,485,0,0,1,,,,
932,1,1,0,0,0,0,1,,,,
932,1,2,0,0,0,0,2,,,,
933,0,0,0,454,1,3,1,3,2,2,2
933,0,1,0,0,0,0,1,,,,
933,0,2,0,0,0,0,2,,,,
933,1,0,0,474,1,3,1,3,2,6,2
933,1,1,0,0,0,0,3,,,,
933,2,0,0,505,1,3,1,3,2,4,2
933,2,1,0,0,0,0,2,,,,
933,3,0,0,458,2,2,12,,,,
933,3,1,0,0,0,0,3,,,,
934,0,0,0,0,1,3,1,3,2,6,2
934,0,1,0,0,0,0,3,,,,
934,1,0,0,474,0,0,3,,,,
934,1,1,0,0,0,0,3,,,,
934,2,0,0,524,1,3,1,3,2,4,2
934,2,1,0,0,0,0,2,,,,
935,0,0,0,429,0,0,2,,,,
935,0,1,0,0,0,0,2,,,,
935,0,2,0,0,0,0,2,,,,
937,0,0,0,0,1,3,1,3,2,2,2
937,0,1,0,0,0,0,1,,,,
937,0,2,0,0,0,0,1,,,,
937,0,3,0,0,0,0,1,,,,
938,0,0,0,0,3,3,10,,,,
938,0,1,0,486,0,0,2,,,,
938,0,2,0,0,0,0,2,,,,
938,0,3,0,0,0,0,2,,,,
938,1,0,0,0,0,0,2,,,,
938,1,1,0,0,0,0,2,,,,
938,2,0,0,430,2,2,4,,,,
938,2,1,0,0,0,0,1,,,,
938,2,2,0,0,0,0,2,,,,
939,0,0,0,532,0,0,2,,,,
939,0,1,0,0,0,0,2,,,,
939,1,0,0,492,0,0,1,,,,
939,1,1,0,0,0,0,1,,,,
939,1,2,0,0,0,0,2,,,,
939,2,0,0,0,0,0,1,,,,
939,2,1,0,0,0,0,2,,,,
939,2,2,0,396,0,0,2,,,,
939,2,3,0,0,0,0,1,,,,
940,0,0,0,435,0,0,2,,,,
940,0,1,0,0,0,0,2,,,,
940,0,2,0,0,0,0,2,,,,
940,1,0,0,473,2,2,12,,,,
940,1,1,0,0,0,0,1,,,,
940,1,2,0,0,0,0,2,,,,
941,0,0,0,0,0,0,3,,,,
941,0,1,0,0,0,0,3,,,,
942,0,0,0,438,0,0,3,,,,
942,0,1,0,0,0,0,3,,,,
943,0,0,0,0,0,0,3,,,,
943,0,1,0,0,0,0,3,,,,
943,1,0,0,462,2,2,4,,,,
943,1,1,0,0,0,0,1,,,,
943,1,2,0,0,0,0,2,,,,
944,1,0,0,537,0,0,2,,,,
944,1,1,0,0,0,0,2,,,,
944,1,2,0,0,0,0,2,,,,
945,0,0,0,458,0,0,2,,,,
945,0,1,0,0,0,0,2,,,,
945,1,0,0,442,1,3,1,3,2,6,2
945,1,1,0,0,0,0,2,,,,
945,1,2,0,0,0,0,1,,,,
945,2,0,0,438,2,2,8,,,,
945,2,1,0,0,0,0,2,,,,
946,0,0,0,0,0,0,2,,,,
946,0,1,0,433,0,0,2,,,,
946,0,2,0,0,0,0,2,,,,
946,0,3,0,0,0,0,2,,,,
946,0,4,0,0,0,0,2,,,,
947,0,0,0,0,0,0,3,,,,
947,0,1,0,0,0,0,2,,,,
947,1,0,0,522,2,2,4,,,,
947,1,1,0,0,0,0,1,,,,
947,2,0,0,449,2,2,8,,,,
947,2,1,0,0,0,0,2,,,,
948,0,0,0,470,1,3,1,3,1,4,1
948,0,1,0,0,0,0,2,,,,
948,1,0,0,0,0,0,3,,,,
948,1,1,0,0,0,0,2,,,,
948,2,0,0,418,2,2,8,,,,
948,2,1,0,0,0,0,2,,,,
948,3,0,0,433,2,2,8,,,,
948,3,1,0,0,0,0,2,,,,
948,4,0,0,511,3,3,10,,,,
948,4,1,0,0,0,0,2,,,,
950,0,0,0,415,2,2,8,,,,
950,0,1,0,0,0,0,2,,,,
951,0,0,0,0,0,0,2,,,,
951,0,1,0,0,0,0,2,,,,
951,0,2,0,0,0,0,3,,,,
952,0,0,0,432,0,0,1,,,,
952,0,1,0,0,0,0,1,,,,
952,1,0,0,516,2,2,8,,,,
952,1,1,0,0,0,0,2,,,,
953,0,0,0,0,2,2,8,,,,
953,0,1,0,0,0,0,1,,,,
953,0,2,0,0,0,0,3,,,,
953,1,0,0,507,2,2,8,,,,
953,1,1,0,0,0,0,2,,,,
953,1,2,0,0,0,0,2,,,,
954,0,0,0,441,0,0,1,,,,
954,0,1,0,0,0,0,1,,,,
954,0,2,0,0,0,0,2,,,,
954,1,0,0,405,0,0,2,,,,
954,1,1,0,0,0,0,2,,,,
955,1,0,0,479,0,0,2,,,,
955,1,1,0,0,0,0,2,,,,
955,1,2,0,0,0,0,2,,,,
956,2,0,0,455,0,0,2,,,,
956,2,1,0,0,0,0,2,,,,
957,0,0,0,0,2,2,8,,,,
957,0,1,0,0,0,0,2,,,,
957,0,2,0,0,0,0,2,,,,
957,1,0,0,492,0,0,1,,,,
957,1,1,0,0,0,0,1,,,,
958,0,0,0,0,1,3,1,3,2,4,2
958,0,1,0,0,0,0,2,,,,
958,1,0,0,519,0,0,3,,,,
958,1,1,0,0,0,0,3,,,,
958,2,0,0,435,0,0,1,,,,
958,2,1,0,0,0,0,1,,,,
958,2,2,0,0,0,0,2,,,,
958,3,0,0,471,2,2,8,,,,
958,3,1,0,0,0,0,2,,,,
958,3,2,0,0,0,0,2,,,,
958,4,0,0,0,3,3,10,,,,
958,4,1,0,480,0,0,2,,,,
958,4,2,0,0,0,0,2,,,,
959,0,0,0,0,0,0,2,,,,
959,0,1,0,0,0,0,2,,,,
960,0,0,0,441,3,3,15,,,,
960,0,1,0,0,0,0,3,,,,
960,1,0,0,0,1,3,1,3,2,6,2
960,1,1,0,0,0,0,3,,,,
961,0,0,0,0,3,3,15,,,,
961,0,1,0,0,0,0,2,,,,
961,0,2,0,0,0,0,2,,,,
961,0,3,0,0,0,0,3,,,,
961,1,0,0,423,2,2,8,,,,
961,1,1,0,0,0,0,1,,,,
961,1,2,0,0,0,0,1,,,,
962,0,0,0,0,0,0,2,,,,
962,0,1,0,0,0,0,2,,,,
962,1,0,0,0,0,0,2,,,,
962,1,1,0,0,0,0,2,,,,
962,2,0,0,0,0,0,3,,,,
962,2,1,0,0,0,0,2,,,,
962,2,2,0,0,0,0,1,,,,
963,0,0,0,433,3,3,10,,,,
963,0,1,0,0,0,0,2,,,,
963,0,2,0,0,0,0,2,,,,
964,0,0,0,0,0,0,2,,,,
964,0,1,0,0,0,0,1,,,,
964,1,0,0,514,0,0,1,,,,
964,1,1,0,0,0,0,1,,,,
965,0,0,0,395,2,2,8,,,,
965,0,1,0,0,0,0,2,,,,
966,0,0,0,477,2,2,12,,,,
966,0,1,0,928,0,0,2,,,,
966,0,2,0,0,0,0,1,,,,
966,0,3,0,0,0,0,2,,,,
967,0,0,0,441,2,2,8,,,,
967,0,1,0,0,0,0,2,,,,
967,1,0,0,468,0,0,1,,,,
967,1,1,0,0,0,0,1,,,,
967,2,0,0,405,2,2,8,,,,
967,2,1,0,0,0,0,2,,,,
968,0,0,0,528,1,3,1,3,2,6,2
968,0,1,0,0,0,0,3,,,,
968,0,2,0,0,0,0,2,,,,
968,1,0,0,410,3,3,10,,,,
968,1,1,0,0,0,0,2,,,,
969,0,0,0,510,0,0,3,,,,
969,0,1,0,0,0,0,3,,,,
969,1,0,0,444,0,0,2,,,,
969,1,1,0,0,0,0,2,,,,
970,0,0,0,461,0,0,2,,,,
970,0,1,0,0,0,0,2,,,,
971,0,0,0,430,0,0,2,,,,
971,0,1,0,729,0,0,2,,,,
971,0,2,0,907,0,0,2,,,,
971,0,3,0,0,0,0,2,,,,
971,1,0,0,443,2,2,8,,,,
971,1,1,0,0,0,0,2,,,,
971,2,0,0,404,1,3,1,3,2,4,2
971,2,1,0,0,0,0,2,,,,
971,3,0,0,496,2,2,12,,,,
971,3,1,0,0,0,0,3,,,,
972,0,0,0,488,0,0,3,,,,
972,0,1,0,0,0,0,3,,,,
972,1,0,0,529,0,0,2,,,,
972,1,1,0,0,0,0,2,,,,
972,2,0,0,497,2,2,8,,,,
972,2,1,0,0,0,0,2,,,,
973,0,0,0,503,0,0,2,,,,
973,0,1,0,0,0,0,1,,,,
973,0,2,0,0,0,0,1,,,,
973,1,0,0,0,2,2,8,,,,
973,1,1,0,420,0,0,2,,,,
973,1,2,0,0,0,0,2,,,,
973,2,0,0,536,1,3,1,3,2,6,2
973,2,1,0,0,0,0,2,,,,
973,2,2,0,0,0,0,1,,,,
973,2,3,0,0,0,0,2,,,,
974,0,0,0,410,2,2,8,,,,
974,0,1,0,0,0,0,2,,,,
974,0,2,0,0,0,0,2,,,,
974,0,3,0,912,0,0,2,,,,
974,0,4,0,0,0,0,2,,,,
974,1,0,0,421,2,2,8,,,,
974,1,1,0,0,0,0,2,,,,
975,0,0,0,431,1,3,1,3,2,2,2
975,0,1,0,0,0,0,1,,,,
975,0,2,0,0,0,0,2,,,,
975,1,0,0,456,2,2,8,,,,
975,1,1,0,0,0,0,2,,,,
976,0,0,0,0,1,3,1,3,1,4,1
976,0,1,0,0,0,0,2,,,,
976,1,0,0,535,0,0,2,,,,
976,1,1,0,0,0,0,2,,,,
977,0,0,0,0,1,3,1,3,2,6,2
977,0,1,0,0,0,0,3,,,,
977,2,0,0,0,2,2,8,,,,
977,2,1,0,512,0,0,2,,,,
977,2,2,0,0,0,0,2,,,,
978,1,0,0,471,0,0,2,,,,
978,1,1,0,0,0,0,2,,,,
978,1,2,0,0,0,0,2,,,,
978,2,0,0,451,0,0,2,,,,
978,2,1,0,0,0,0,2,,,,
979,0,0,0,0,0,0,1,,,,
979,0,1,0,0,0,0,2,,,,
980,0,0,0,0,2,2,8,,,,
980,0,1,0,0,0,0,2,,,,
980,0,2,0,0,0,0,2,,,,
981,0,0,0,0,0,0,2,,,,
981,0,1,0,0,0,0,2,,,,
982,1,0,0,0,2,2,8,,,,
982,1,1,0,0,0,0,2,,,,
982,1,2,0,0,0,0,1,,,,
982,1,3,0,0,0,0,1,,,,
982,2,0,0,470,2,2,12,,,,
982,2,1,0,0,0,0,1,,,,
982,2,2,0,0,0,0,2,,,,
982,3,0,0,415,2,2,8,,,,
982,3,1,0,0,0,0,2,,,,
982,3,2,0,0,0,0,2,,,,
983,0,0,0,504,3,3,10,,,,
983,0,1,0,0,0,0,2,,,,
983,1,0,0,416,3,3,10,,,,
983,1,1,0,0,0,0,2,,,,
983,1,2,0,0,0,0,2,,,,
984,0,0,0,403,0,0,2,,,,
984,0,1,0,0,0,0,2,,,,
985,0,0,0,444,3,3,10,,,,
985,0,1,0,0,0,0,2,,,,
986,1,0,0,491,1,3,1,3,2,4,2
986,1,1,0,0,0,0,2,,,,
986,2,0,0,0,0,0,2,,,,
986,2,1,0,0,0,0,2,,,,
986,2,2,0,507,0,0,2,,,,
986,2,3,0,0,0,0,2,,,,
987,0,0,0,479,1,3,1,3,2,4,2
987,0,1,0,778,0,0,2,,,,
987,0,2,0,942,0,0,2,,,,
987,0,3,0,0,0,0,2,,,,
987,1,0,0,507,1,3,1,3,2,2,2
987,1,1,0,0,0,0,1,,,,
987,2,0,0,515,1,3,1,3,2,4,2
987,2,1,0,0,0,0,2,,,,
987,2,2,0,0,0,0,2,,,,
988,0,0,0,451,0,0,3,,,,
988,0,1,0,0,0,0,3,,,,
988,1,0,0,415,0,0,2,,,,
988,1,1,0,0,0,0,2,,,,
989,0,0,0,512,0,0,2,,,,
989,0,1,0,912,0,0,2,,,,
989,0,2,0,0,0,0,2,,,,
989,0,3,0,0,0,0,2,,,,
989,0,4,0,0,0,0,2,,,,
990,0,0,0,446,3,3,15,,,,
990,0,1,0,0,0,0,3,,,,
990,1,0,0,482,1,3,1,3,2,4,2
990,1,1,0,0,0,0,2,,,,
991,0,0,0,0,1,3,1,3,2,6,2
991,0,1,0,0,0,0,3,,,,
991,1,0,0,483,1,3,1,3,2,6,2
991,1,1,0,0,0,0,3,,,,
991,1,2,0,0,0,0,2,,,,
992,0,0,0,0,3,3,5,,,,
992,0,1,0,0,0,0,1,,,,
992,1,0,0,477,3,3,5,,,,
992,1,1,0,765,0,0,2,,,,
992,1,2,0,1142,0,0,2,,,,
992,1,3,0,0,0,0,1,,,,
993,0,0,0,480,0,0,2,,,,
993,0,1,0,0,0,0,2,,,,
994,0,0,0,523,3,3,15,,,,
994,0,1,0,0,0,0,3,,,,
994,1,0,0,410,2,2,12,,,,
994,1,1,0,0,0,0,3,,,,
995,0,0,0,0,0,0,2,,,,
995,0,1,0,0,0,0,2,,,,
996,0,0,0,0,2,2,8,,,,
996,0,1,0,0,0,0,2,,,,
996,2,0,0,0,0,0,2,,,,
996,2,1,0,0,0,0,2,,,,
997,0,0,0,447,0,0,2,,,,
997,0,1,0,757,0,0,2,,,,
997,0,2,0,1074,0,0,2,,,,
997,0,3,0,0,0,0,2,,,,
998,1,0,0,484,0,0,2,,,,
998,1,1,0,0,0,0,2,,,,
998,2,0,0,0,0,0,2,,,,
998,2,1,0,0,0,0,2,,,,
999,0,0,0,414,0,0,2,,,,
999,0,1,0,0,0,0,2,,,,
999,0,2,0,0,0,0,2,,,,
999,1,0,0,483,0,0,2,,,,
999,1,1,0,0,0,0,2,,,,
999,2,0,0,499,0,0,2,,,,
999,2,1,0,0,0,0,2,,,,
999,3,0,0,404,0,0,2,,,,
999,3,1,0,0,0,0,2,,,,
999,3,2,0,0,0,0,2,,,,
